Production Year,Car Mileage,Cost,Id
2014,12650,40000,3750
2005,239141,3000,3751
2015,256243,40000,3752
1978,188287,3000,3753
2011,240525,40000,3754
2020,63105,3000,3755
2019,10181,3000,3756
1982,140591,40000,3757
2019,218335,3000,3758
2017,212248,3000,3759
2010,98231,40000,3760
1999,217105,3000,3761
1998,32080,3000,3762
1982,1600,40000,3763
1995,263238,3000,3764
1992,108401,40000,3765
1986,64478,3000,3766
2019,271051,40000,3767
2006,69751,40000,3768
1982,243778,40000,3769
2019,21443,3000,3770
2015,226776,3000,3771
1981,4260,40000,3772
1992,256770,40000,3773
1999,99923,3000,3774
2003,228363,40000,3775
2019,258027,3000,3776
1990,66630,3000,3777
1989,130120,40000,3778
2006,251811,3000,3779
1996,137743,3000,3780
2011,251010,40000,3781
2007,102615,3000,3782
1996,277564,3000,3783
1978,43162,3000,3784
2019,208157,3000,3785
1999,202009,40000,3786
2011,96288,3000,3787
2000,210660,3000,3788
1980,69161,40000,3789
1998,285955,3000,3790
2015,255449,3000,3791
1973,65420,3000,3792
1982,86044,3000,3793
1987,55373,3000,3794
1999,20238,3000,3795
2004,280582,3000,3796
1983,250683,40000,3797
2021,282267,3000,3798
1992,259685,3000,3799
1991,192605,3000,3800
1982,211105,40000,3801
1986,261372,40000,3802
2023,92839,3000,3803
1989,188435,3000,3804
2003,140679,40000,3805
1976,39897,40000,3806
1981,25603,3000,3807
1987,201992,40000,3808
1985,269513,3000,3809
1977,230874,40000,3810
2023,65505,40000,3811
1981,165831,40000,3812
1973,230316,40000,3813
1970,47257,3000,3814
1976,195544,40000,3815
2012,294687,3000,3816
2012,274369,40000,3817
1979,40994,3000,3818
1985,44264,3000,3819
2005,266723,3000,3820
1973,264238,40000,3821
2023,135939,3000,3822
2013,122208,40000,3823
2005,91508,40000,3824
2023,252995,3000,3825
1999,38057,3000,3826
1996,239385,40000,3827
2002,145864,40000,3828
1973,274283,40000,3829
2001,59303,3000,3830
2018,82282,3000,3831
1990,96399,40000,3832
1998,74689,40000,3833
2007,293034,3000,3834
1982,290909,40000,3835
2010,288011,3000,3836
2006,145947,40000,3837
2001,195472,40000,3838
1994,69435,3000,3839
2021,125134,3000,3840
2003,178759,3000,3841
1985,117291,40000,3842
1996,131249,40000,3843
1985,253169,40000,3844
1982,25031,40000,3845
1979,71466,40000,3846
1988,46332,40000,3847
1983,286878,40000,3848
2016,282673,3000,3849
2021,75448,40000,3850
1984,73215,40000,3851
1973,16975,3000,3852
1996,87831,3000,3853
1977,224100,3000,3854
2016,154531,40000,3855
2012,97336,40000,3856
1973,236366,40000,3857
2009,128276,3000,3858
1994,18299,3000,3859
1983,92148,3000,3860
1978,236616,3000,3861
1989,239396,40000,3862
2018,261537,3000,3863
2019,250876,40000,3864
2022,170533,40000,3865
2008,156286,3000,3866
1985,11515,40000,3867
2013,51051,3000,3868
2016,255127,40000,3869
2016,42281,3000,3870
2010,87207,40000,3871
1982,201963,3000,3872
1973,120503,3000,3873
2007,218157,3000,3874
2008,2559,3000,3875
1999,103580,40000,3876
1990,152708,3000,3877
2004,75208,3000,3878
2021,253440,40000,3879
1980,241268,40000,3880
1987,206505,40000,3881
1980,263312,40000,3882
2013,80360,40000,3883
1996,91995,40000,3884
1988,87336,40000,3885
1972,101880,40000,3886
2006,138178,3000,3887
1991,33785,3000,3888
2010,271363,40000,3889
1997,289676,40000,3890
1993,71355,3000,3891
2000,263898,3000,3892
1984,211693,40000,3893
1986,264387,40000,3894
1978,272933,40000,3895
1986,150406,3000,3896
2009,208920,40000,3897
1988,114475,3000,3898
1978,686,3000,3899
2017,205915,40000,3900
2019,283894,40000,3901
1997,12358,3000,3902
1974,209021,3000,3903
1972,258751,3000,3904
1987,247123,3000,3905
2005,247673,3000,3906
2017,176137,40000,3907
1985,28769,40000,3908
1986,75378,40000,3909
2005,166835,40000,3910
1970,158465,40000,3911
2021,36764,40000,3912
1979,216670,3000,3913
1976,31528,3000,3914
1985,205208,3000,3915
2018,229936,3000,3916
2009,113238,3000,3917
1981,59990,3000,3918
2008,22312,40000,3919
2004,12203,40000,3920
1995,282211,40000,3921
1979,114428,3000,3922
2014,63111,3000,3923
1978,283344,40000,3924
1991,13802,40000,3925
1985,76585,40000,3926
1994,215824,40000,3927
2023,294962,3000,3928
1974,57718,40000,3929
2005,22996,40000,3930
1991,196487,40000,3931
1997,232676,3000,3932
2022,151334,3000,3933
1994,285384,3000,3934
1973,208701,3000,3935
2016,43370,40000,3936
2014,117408,3000,3937
2003,242517,40000,3938
2010,191501,40000,3939
2007,268026,40000,3940
2018,295385,40000,3941
1986,16015,40000,3942
1975,285407,40000,3943
1977,145768,3000,3944
1971,77070,40000,3945
1981,92216,3000,3946
1977,250207,40000,3947
1987,294821,3000,3948
1986,17330,3000,3949
1999,234263,40000,3950
1990,276028,40000,3951
1981,34948,40000,3952
1971,215867,3000,3953
1970,186502,3000,3954
1978,165345,3000,3955
2015,57643,3000,3956
1973,170254,40000,3957
2001,234946,3000,3958
2021,245081,40000,3959
1996,226701,40000,3960
2013,289573,40000,3961
1973,268750,3000,3962
1973,285785,3000,3963
1979,15346,3000,3964
2017,161262,3000,3965
2021,95909,3000,3966
2015,53661,3000,3967
2018,22259,40000,3968
1998,195368,40000,3969
1999,115899,40000,3970
1984,247767,40000,3971
1989,93688,40000,3972
1992,252683,40000,3973
2022,72815,40000,3974
2020,273001,40000,3975
1996,189762,3000,3976
2018,288138,40000,3977
1971,27751,40000,3978
2006,205574,40000,3979
1995,116778,40000,3980
2017,87008,40000,3981
1997,57957,3000,3982
1972,157313,3000,3983
2000,69336,40000,3984
1981,50315,40000,3985
1995,166995,40000,3986
1991,98126,3000,3987
2015,275497,3000,3988
2003,103316,40000,3989
1983,110493,3000,3990
2004,77318,3000,3991
2020,242508,3000,3992
2005,1887,40000,3993
1994,249617,40000,3994
2022,131825,3000,3995
1978,101069,40000,3996
1981,206345,3000,3997
1974,155692,40000,3998
1972,284853,40000,3999
1992,119843,40000,4000
1972,31922,40000,4001
1986,113066,3000,4002
2022,256366,3000,4003
2013,1161,40000,4004
1976,204463,40000,4005
2001,47093,40000,4006
2003,115969,40000,4007
1992,177965,40000,4008
1993,1925,40000,4009
2000,248152,40000,4010
2007,129728,3000,4011
2001,224692,40000,4012
1979,184201,40000,4013
2001,256346,40000,4014
2011,45389,40000,4015
1991,212511,3000,4016
1989,186755,40000,4017
2018,132571,40000,4018
1996,32678,40000,4019
1972,45359,3000,4020
2004,105475,3000,4021
1978,109602,3000,4022
2023,139571,40000,4023
2011,56353,3000,4024
2009,168033,40000,4025
1971,279922,3000,4026
1995,119407,3000,4027
2016,250577,40000,4028
1983,276490,40000,4029
1972,267159,40000,4030
1981,157500,3000,4031
1981,132873,40000,4032
2004,73043,40000,4033
1971,113589,40000,4034
2019,293988,3000,4035
1989,287369,3000,4036
2012,244219,3000,4037
1970,62943,40000,4038
2007,244847,3000,4039
1971,89193,40000,4040
2000,131854,3000,4041
1970,56410,3000,4042
1991,225650,3000,4043
2000,120843,3000,4044
2003,59321,3000,4045
2008,218682,3000,4046
2004,29095,3000,4047
2023,83313,40000,4048
2014,290836,40000,4049
2000,59917,3000,4050
1979,273875,3000,4051
2006,116243,40000,4052
2012,114663,3000,4053
2001,218784,40000,4054
1990,48120,3000,4055
1981,92282,3000,4056
1996,218492,3000,4057
2007,226986,40000,4058
1992,34341,3000,4059
1970,124724,3000,4060
1985,29433,40000,4061
1977,197851,40000,4062
1974,89011,40000,4063
2015,31988,3000,4064
1973,167017,40000,4065
1983,260442,40000,4066
2018,88437,40000,4067
2007,36600,3000,4068
2010,256911,40000,4069
1976,267099,3000,4070
2004,148933,40000,4071
2018,109310,40000,4072
2015,131911,3000,4073
2001,90320,40000,4074
2001,264272,3000,4075
1974,157556,3000,4076
1989,38169,40000,4077
2003,29040,40000,4078
1971,160991,3000,4079
1999,149316,40000,4080
1978,86078,3000,4081
2013,195662,3000,4082
1978,215376,40000,4083
1996,222467,3000,4084
1971,70622,40000,4085
1981,66461,3000,4086
1984,298982,3000,4087
2020,32892,3000,4088
1989,289877,40000,4089
2020,198429,3000,4090
2022,61526,3000,4091
2006,47728,3000,4092
1977,153076,3000,4093
2019,284487,40000,4094
2015,99000,40000,4095
1979,58323,40000,4096
2022,15855,40000,4097
2002,163873,40000,4098
1982,27013,40000,4099
1978,131764,40000,4100
2004,184367,40000,4101
2006,196837,40000,4102
2001,99409,40000,4103
1979,63858,40000,4104
1994,148626,3000,4105
2022,226840,40000,4106
1973,67629,3000,4107
2005,251878,3000,4108
1996,23003,40000,4109
1979,95116,40000,4110
1995,220153,40000,4111
2000,62560,40000,4112
2018,260001,3000,4113
1980,125484,3000,4114
1972,91643,3000,4115
1972,122348,40000,4116
1970,30143,40000,4117
1992,141332,3000,4118
1997,218242,40000,4119
1996,132406,3000,4120
1977,171400,3000,4121
1970,244364,40000,4122
2009,171272,3000,4123
2016,240348,3000,4124
1983,97558,3000,4125
1979,265360,3000,4126
1996,25840,3000,4127
2013,40192,40000,4128
1996,10589,40000,4129
2005,41436,40000,4130
2015,253748,40000,4131
1998,251845,40000,4132
1975,270076,3000,4133
1983,79279,3000,4134
1991,64418,40000,4135
2008,79135,3000,4136
1991,62571,40000,4137
2015,100307,40000,4138
2003,149605,40000,4139
1970,53961,3000,4140
2005,2991,3000,4141
1984,75749,40000,4142
2020,11467,40000,4143
2010,193679,40000,4144
1971,268549,3000,4145
1977,159528,3000,4146
2013,90569,40000,4147
1974,6734,40000,4148
2014,268613,40000,4149
1979,36038,3000,4150
1982,29617,3000,4151
2003,288210,3000,4152
1989,237652,40000,4153
2017,180019,3000,4154
2017,297747,3000,4155
2001,63946,3000,4156
2008,160525,40000,4157
2017,66341,40000,4158
1989,56002,40000,4159
2005,201262,40000,4160
1991,214276,40000,4161
1992,47883,3000,4162
1975,144849,40000,4163
1988,70746,3000,4164
2019,150440,40000,4165
2003,149175,40000,4166
2022,294288,3000,4167
1984,14038,40000,4168
2018,248456,40000,4169
1978,165572,40000,4170
2008,212316,3000,4171
2014,159411,3000,4172
1974,174037,40000,4173
2018,236800,40000,4174
2010,10226,3000,4175
1985,16586,40000,4176
2016,87219,3000,4177
2013,191025,40000,4178
2016,33511,3000,4179
1983,249272,3000,4180
1989,33775,3000,4181
1972,107939,40000,4182
2015,218226,40000,4183
1994,193281,40000,4184
1997,121460,40000,4185
1974,120535,40000,4186
1972,66474,40000,4187
1994,4369,3000,4188
2009,10414,3000,4189
1987,85145,3000,4190
2007,150513,40000,4191
1984,53636,40000,4192
1971,7045,3000,4193
1994,13095,40000,4194
2012,224139,3000,4195
2009,59791,3000,4196
1998,92373,40000,4197
2023,152969,3000,4198
2013,283433,40000,4199
1989,232170,3000,4200
1977,519,40000,4201
2019,152092,40000,4202
1991,172216,40000,4203
2015,245851,3000,4204
1972,75733,40000,4205
2019,159226,3000,4206
2018,261268,40000,4207
1986,223873,3000,4208
2006,251806,3000,4209
2021,6715,3000,4210
1975,192619,40000,4211
1975,137860,40000,4212
2015,114080,40000,4213
1970,37160,3000,4214
1993,183917,3000,4215
2015,280011,3000,4216
2004,162346,40000,4217
2001,136210,3000,4218
1999,92778,3000,4219
2020,97315,40000,4220
2010,178166,40000,4221
2002,27285,3000,4222
1972,28904,3000,4223
1988,258050,40000,4224
1999,278205,40000,4225
1994,225853,40000,4226
2021,229132,3000,4227
2012,6962,3000,4228
2008,122804,3000,4229
2012,279393,40000,4230
1974,151730,3000,4231
1987,26439,3000,4232
2008,26246,3000,4233
1985,278885,40000,4234
2013,253895,40000,4235
2019,18297,3000,4236
1975,87878,40000,4237
1973,175548,40000,4238
1991,23214,3000,4239
1985,99958,40000,4240
2005,221246,3000,4241
1979,155398,40000,4242
2006,207195,3000,4243
2001,144186,40000,4244
2011,206475,40000,4245
2023,278005,3000,4246
1997,228199,40000,4247
2011,172247,3000,4248
1979,78789,3000,4249
1987,33527,40000,4250
2015,80041,3000,4251
1986,108243,3000,4252
1971,185113,3000,4253
2019,163064,40000,4254
2005,278173,40000,4255
1989,27096,40000,4256
1983,5221,40000,4257
2016,165840,3000,4258
2020,170382,40000,4259
1990,159428,3000,4260
1981,53620,3000,4261
2011,52303,40000,4262
1978,248887,3000,4263
2017,101032,40000,4264
1980,131631,40000,4265
2012,24095,40000,4266
1991,145395,3000,4267
1974,135483,3000,4268
1980,133711,3000,4269
1974,211531,3000,4270
2017,289929,40000,4271
1988,34295,40000,4272
2013,200696,40000,4273
1993,105748,3000,4274
1978,259262,40000,4275
2015,209702,3000,4276
2019,244203,3000,4277
2015,178142,3000,4278
2003,88417,3000,4279
1990,191936,40000,4280
1997,180978,40000,4281
1991,123449,40000,4282
2001,77883,40000,4283
1983,18894,40000,4284
1983,45324,3000,4285
2007,288004,3000,4286
1998,165390,40000,4287
1981,226670,3000,4288
1980,238684,40000,4289
1984,73852,3000,4290
2017,293009,40000,4291
1992,186361,3000,4292
2022,225834,3000,4293
2020,10625,40000,4294
1977,126168,40000,4295
1981,53447,40000,4296
1971,116895,3000,4297
2010,170655,40000,4298
1994,129352,3000,4299
1986,262106,3000,4300
2020,116728,40000,4301
2003,279021,3000,4302
2013,242323,40000,4303
2010,266864,3000,4304
1992,118466,40000,4305
2018,64958,40000,4306
1984,186159,3000,4307
2010,144347,40000,4308
1990,81475,3000,4309
2006,68696,40000,4310
1972,156449,40000,4311
2008,12155,40000,4312
1987,131003,3000,4313
1999,172436,40000,4314
2021,129500,3000,4315
1982,193432,3000,4316
1988,89611,40000,4317
2000,62576,3000,4318
1979,89702,40000,4319
1975,163733,40000,4320
2022,123955,3000,4321
1976,35031,40000,4322
1999,262385,40000,4323
2023,65096,40000,4324
1989,99952,3000,4325
2007,244249,40000,4326
2023,120500,40000,4327
2009,124384,3000,4328
2006,173541,40000,4329
1970,279436,40000,4330
1994,228006,40000,4331
2006,106688,3000,4332
1983,237878,3000,4333
1993,148605,40000,4334
2023,9711,40000,4335
2005,89402,40000,4336
2007,17056,3000,4337
2001,268119,3000,4338
1994,664,40000,4339
1991,147121,3000,4340
1976,54701,40000,4341
2001,59250,3000,4342
2016,6072,3000,4343
1992,122376,40000,4344
2009,7532,3000,4345
1973,173323,40000,4346
1972,3373,3000,4347
1995,289355,3000,4348
1973,31377,40000,4349
2003,91458,40000,4350
1971,280549,3000,4351
2004,150627,40000,4352
2005,140359,40000,4353
2014,87230,40000,4354
2021,147540,3000,4355
1992,40002,3000,4356
1971,10624,3000,4357
2002,278419,40000,4358
1995,71474,40000,4359
2023,64116,3000,4360
2020,114993,3000,4361
2004,76377,40000,4362
2001,38236,3000,4363
1988,292816,3000,4364
1988,24786,3000,4365
2012,157464,3000,4366
1998,166483,3000,4367
1994,24089,3000,4368
2010,27541,40000,4369
1994,35654,40000,4370
2022,202927,40000,4371
1997,16444,40000,4372
1985,195725,3000,4373
2012,165435,3000,4374
1976,108719,3000,4375
1985,125170,3000,4376
1971,52543,40000,4377
2010,109670,3000,4378
1992,204359,3000,4379
1991,176670,3000,4380
2021,274401,40000,4381
2014,91005,40000,4382
2002,148450,3000,4383
2006,43712,3000,4384
2013,88415,40000,4385
2020,138013,3000,4386
1988,87459,40000,4387
2021,65077,3000,4388
1990,114080,3000,4389
2010,228502,40000,4390
1976,103394,3000,4391
1999,293658,40000,4392
1992,102026,3000,4393
2007,97788,3000,4394
1982,282875,40000,4395
2012,109232,3000,4396
1999,36385,40000,4397
1981,88725,40000,4398
2000,56908,40000,4399
1986,115878,40000,4400
2004,63337,40000,4401
1995,154432,3000,4402
1974,38155,40000,4403
1988,247966,40000,4404
1988,135816,40000,4405
1977,103612,3000,4406
2003,29890,3000,4407
2000,13894,40000,4408
1984,162110,3000,4409
2001,148532,40000,4410
2010,82605,40000,4411
1996,287577,3000,4412
2022,136757,40000,4413
2007,282633,3000,4414
2004,214687,40000,4415
2007,289775,40000,4416
1983,146779,3000,4417
1972,273505,40000,4418
1983,48105,40000,4419
2017,241440,3000,4420
2005,88380,3000,4421
2015,52726,40000,4422
1989,275651,40000,4423
1979,29516,40000,4424
1997,30713,40000,4425
1981,137104,40000,4426
1978,204500,40000,4427
2019,243006,3000,4428
1983,113458,3000,4429
1992,234930,40000,4430
2002,123514,40000,4431
1992,63014,3000,4432
1976,138384,3000,4433
1998,144660,40000,4434
2012,263186,3000,4435
1986,257361,3000,4436
1997,134770,3000,4437
1978,210192,3000,4438
2016,121762,40000,4439
1977,107529,40000,4440
2005,270732,3000,4441
1971,251950,3000,4442
2001,201265,40000,4443
1993,130633,3000,4444
2008,198142,40000,4445
2003,202047,3000,4446
2001,141723,3000,4447
2013,114782,3000,4448
2011,170312,40000,4449
2020,118554,3000,4450
1975,155862,3000,4451
1995,44633,40000,4452
2017,264871,40000,4453
1993,162005,3000,4454
1970,285353,40000,4455
2023,129480,3000,4456
1989,119996,40000,4457
1974,93537,40000,4458
1984,181569,3000,4459
1989,65164,40000,4460
1998,37751,3000,4461
1988,123164,3000,4462
2020,195011,3000,4463
2018,233151,3000,4464
2009,190212,40000,4465
1980,287397,3000,4466
1974,296592,3000,4467
2011,282683,40000,4468
2004,30356,3000,4469
1995,199986,40000,4470
1974,78428,40000,4471
1997,12507,40000,4472
1982,172884,3000,4473
2015,103009,40000,4474
2001,64154,40000,4475
1987,203998,3000,4476
1979,148441,3000,4477
2001,98885,40000,4478
2022,148332,3000,4479
1993,8669,3000,4480
1982,41415,3000,4481
1987,258846,3000,4482
1971,60772,40000,4483
1976,65155,3000,4484
1992,269033,40000,4485
2022,93310,40000,4486
1989,40824,40000,4487
1988,103931,3000,4488
2014,178557,3000,4489
1982,188453,3000,4490
1989,210429,40000,4491
2001,106726,3000,4492
1998,39118,3000,4493
1972,249603,40000,4494
1976,278131,3000,4495
1975,139129,3000,4496
2001,232841,3000,4497
1978,251648,3000,4498
1983,23629,40000,4499
2022,175312,40000,4500
2006,171562,3000,4501
1970,162306,3000,4502
2005,125752,40000,4503
2004,149903,3000,4504
1975,286192,40000,4505
1971,162883,3000,4506
1978,182779,3000,4507
2007,173516,40000,4508
1974,24502,3000,4509
1988,173956,40000,4510
1972,109949,3000,4511
2003,161620,3000,4512
2020,24839,3000,4513
1974,292002,3000,4514
2009,274315,3000,4515
1992,188560,40000,4516
1972,7599,3000,4517
2022,249598,40000,4518
1999,206317,40000,4519
1987,269190,3000,4520
2023,57349,3000,4521
1997,238710,40000,4522
1991,31166,3000,4523
2002,50691,40000,4524
2009,213593,3000,4525
1980,94487,40000,4526
1979,212157,40000,4527
2000,193648,40000,4528
1998,36004,3000,4529
1971,222521,40000,4530
1977,140654,3000,4531
1997,92077,3000,4532
2023,91939,3000,4533
2012,224064,3000,4534
2016,199440,3000,4535
2009,72425,40000,4536
2001,101006,40000,4537
2018,63547,3000,4538
2022,54522,40000,4539
2013,226222,40000,4540
1996,180399,3000,4541
2018,25407,40000,4542
2010,59809,3000,4543
2021,269327,40000,4544
2014,143395,40000,4545
1992,287215,3000,4546
1993,7759,40000,4547
2016,95532,3000,4548
2006,199113,40000,4549
2012,54690,3000,4550
2009,68581,3000,4551
1974,153674,3000,4552
1975,121983,40000,4553
1984,16656,3000,4554
1994,38678,3000,4555
1989,153602,40000,4556
1996,271856,3000,4557
2005,17506,3000,4558
2007,169336,3000,4559
1972,224706,40000,4560
1992,212561,40000,4561
1974,43622,3000,4562
1991,151939,40000,4563
1972,82120,40000,4564
2011,249817,40000,4565
1973,160783,3000,4566
2005,175055,40000,4567
2017,83735,40000,4568
1994,162275,40000,4569
2001,57670,3000,4570
2006,101490,40000,4571
1970,69368,40000,4572
1975,243361,40000,4573
2007,294964,40000,4574
1982,148390,3000,4575
2019,84488,3000,4576
2010,106645,40000,4577
2021,120272,3000,4578
2021,245883,3000,4579
1984,179943,40000,4580
1981,149146,3000,4581
1992,238906,40000,4582
1982,124014,40000,4583
1998,200317,3000,4584
2013,100583,3000,4585
1991,11491,40000,4586
2003,231226,40000,4587
2000,90499,40000,4588
1984,34418,3000,4589
1983,71819,40000,4590
2023,126463,40000,4591
1976,152424,40000,4592
2020,287536,40000,4593
2012,90969,3000,4594
1975,274390,40000,4595
1997,97127,3000,4596
1981,101892,3000,4597
1974,124931,3000,4598
1974,100021,3000,4599
2012,214506,3000,4600
2007,6377,3000,4601
2019,64247,40000,4602
1996,152157,3000,4603
1971,225967,40000,4604
2008,190007,3000,4605
2013,152161,40000,4606
2005,161642,40000,4607
1998,138330,40000,4608
1978,208796,3000,4609
2019,97775,3000,4610
2007,117191,3000,4611
1986,203242,40000,4612
1985,51726,40000,4613
2009,244088,3000,4614
1987,259559,40000,4615
1973,217,40000,4616
2020,41185,3000,4617
1993,140929,40000,4618
1993,139636,3000,4619
