Car Make,Car Mileage,Cost,Id
Tesla,175008,3000,3507
Volvo,100501,40000,3508
Chevrolet,10286,40000,3509
Hyundai,273756,40000,3510
Lamborghini,134231,40000,3511
Jaguar,210756,3000,3512
BMW,91330,3000,3513
Subaru,19492,40000,3514
Mercedes,4522,40000,3515
Kia,63134,3000,3516
Volvo,283091,3000,3517
Subaru,229193,3000,3518
Jaguar,227800,40000,3519
Volvo,43412,3000,3520
Kia,33094,40000,3521
Subaru,19461,40000,3522
Chevrolet,113157,3000,3523
Ford,244155,3000,3524
Mazda,9440,3000,3525
Subaru,114178,3000,3526
Mazda,187140,40000,3527
Honda,236752,3000,3528
Chevrolet,287311,3000,3529
Chevrolet,265994,3000,3530
Toyota,136902,3000,3531
Volvo,245248,3000,3532
Subaru,190867,3000,3533
Chevrolet,160314,3000,3534
Subaru,2241,40000,3535
Jaguar,71897,3000,3536
Mazda,229994,40000,3537
Hyundai,182082,3000,3538
Volkswagen,287800,40000,3539
Honda,263634,40000,3540
Nissan,263407,40000,3541
Ford,59435,40000,3542
Nissan,296516,40000,3543
Suzuki,123912,40000,3544
Kia,8006,3000,3545
Volkswagen,28123,40000,3546
Ferrari,219297,40000,3547
Suzuki,241896,40000,3548
Audi,167686,40000,3549
Kia,38633,40000,3550
Kia,99063,40000,3551
Suzuki,114675,40000,3552
Mercedes,30218,40000,3553
Mercedes,11372,3000,3554
Hyundai,77062,40000,3555
Tesla,251183,3000,3556
Toyota,228991,40000,3557
Hyundai,40819,40000,3558
Volvo,150385,3000,3559
Porsche,225406,3000,3560
Kia,149514,40000,3561
Subaru,282104,40000,3562
Hyundai,171081,3000,3563
Hyundai,166216,3000,3564
Mercedes,85469,3000,3565
BMW,104704,40000,3566
Porsche,80653,40000,3567
Jaguar,85150,3000,3568
BMW,176953,40000,3569
Subaru,114051,3000,3570
Kia,156517,40000,3571
Ferrari,36528,40000,3572
Ferrari,268904,40000,3573
Toyota,96025,3000,3574
Mercedes,5381,3000,3575
Subaru,11853,40000,3576
Mercedes,119675,3000,3577
Porsche,85616,40000,3578
Lamborghini,162793,3000,3579
Hyundai,49504,3000,3580
Suzuki,266681,40000,3581
Porsche,21950,40000,3582
Ford,70431,3000,3583
Porsche,281869,40000,3584
Suzuki,152700,40000,3585
Subaru,89300,3000,3586
Volvo,291997,3000,3587
Mercedes,9022,3000,3588
Lamborghini,156514,3000,3589
Nissan,214286,40000,3590
Honda,29722,40000,3591
Ford,113762,40000,3592
Tesla,224493,40000,3593
Mazda,6966,3000,3594
Lamborghini,123781,3000,3595
Volvo,91367,40000,3596
Ferrari,72351,40000,3597
Toyota,177973,40000,3598
Mercedes,203492,3000,3599
Mazda,165062,3000,3600
Porsche,182940,40000,3601
Toyota,187939,3000,3602
Ford,105948,40000,3603
Hyundai,184083,40000,3604
Jaguar,165800,3000,3605
Porsche,98831,40000,3606
Jaguar,117683,40000,3607
Audi,249094,40000,3608
Mazda,58689,40000,3609
Hyundai,172627,40000,3610
Honda,136248,3000,3611
Audi,149346,3000,3612
Jaguar,77518,3000,3613
BMW,217631,3000,3614
Nissan,107326,3000,3615
Subaru,11568,40000,3616
Hyundai,188047,3000,3617
Volvo,24125,3000,3618
Subaru,203831,40000,3619
Suzuki,170850,40000,3620
Hyundai,142052,3000,3621
Porsche,76830,3000,3622
Land Rover,116267,3000,3623
Tesla,120733,40000,3624
Honda,112336,40000,3625
Mercedes,148719,40000,3626
Land Rover,214214,3000,3627
Mercedes,48802,3000,3628
Audi,275661,3000,3629
Porsche,131794,40000,3630
BMW,190178,40000,3631
Nissan,140430,40000,3632
Kia,60407,3000,3633
Ferrari,49155,40000,3634
Tesla,175198,40000,3635
Tesla,212684,40000,3636
Kia,116915,40000,3637
Subaru,170684,40000,3638
Honda,19946,40000,3639
Honda,91373,3000,3640
Ford,208909,40000,3641
Chevrolet,20589,40000,3642
Honda,45567,3000,3643
Lamborghini,136952,3000,3644
Jaguar,45511,40000,3645
Nissan,131914,3000,3646
Tesla,230235,40000,3647
Audi,66660,40000,3648
Kia,251636,40000,3649
Tesla,142885,3000,3650
Volvo,111817,40000,3651
Audi,80355,40000,3652
BMW,27871,3000,3653
Mazda,263201,40000,3654
Ford,236040,40000,3655
Mercedes,42712,3000,3656
Hyundai,217407,40000,3657
Jaguar,298313,3000,3658
Porsche,97886,40000,3659
Toyota,189543,3000,3660
Jaguar,148404,3000,3661
Honda,176855,40000,3662
BMW,5750,3000,3663
Land Rover,208614,40000,3664
Mazda,47378,40000,3665
Audi,102856,3000,3666
Subaru,245133,3000,3667
Ferrari,110650,40000,3668
Tesla,177280,3000,3669
Nissan,174584,40000,3670
Audi,290898,40000,3671
Jaguar,222410,3000,3672
Volvo,85537,3000,3673
Volvo,271930,40000,3674
Subaru,61058,3000,3675
BMW,134079,3000,3676
Nissan,244991,3000,3677
Chevrolet,292474,3000,3678
Volkswagen,50292,3000,3679
Hyundai,134715,40000,3680
Volkswagen,16314,40000,3681
Ford,43620,3000,3682
Land Rover,247650,40000,3683
Kia,298906,40000,3684
Jaguar,178989,3000,3685
Volkswagen,235147,3000,3686
Nissan,52701,3000,3687
Porsche,69609,40000,3688
Nissan,61554,3000,3689
Ferrari,222636,3000,3690
Ford,76587,40000,3691
Hyundai,252925,3000,3692
Mazda,70191,3000,3693
Ferrari,83703,3000,3694
BMW,81054,3000,3695
Suzuki,105391,40000,3696
Nissan,83998,3000,3697
Mercedes,146468,40000,3698
Chevrolet,76880,3000,3699
Jaguar,226647,40000,3700
Hyundai,200674,40000,3701
Lamborghini,116408,40000,3702
Jaguar,205805,3000,3703
Kia,5804,40000,3704
Chevrolet,157312,3000,3705
Mazda,72685,40000,3706
Hyundai,252372,40000,3707
Mazda,150273,40000,3708
Audi,142907,3000,3709
Nissan,144899,3000,3710
Mercedes,68943,40000,3711
Hyundai,24627,40000,3712
Volvo,11437,3000,3713
Chevrolet,207874,3000,3714
Suzuki,285700,40000,3715
Tesla,6952,3000,3716
Lamborghini,263616,3000,3717
Chevrolet,60947,40000,3718
Subaru,262207,3000,3719
Chevrolet,256690,3000,3720
Volkswagen,172289,3000,3721
Ford,245121,3000,3722
Jaguar,270844,40000,3723
Mazda,113310,3000,3724
Kia,282365,3000,3725
Ford,25032,40000,3726
Subaru,34710,40000,3727
Hyundai,173109,40000,3728
Tesla,66927,3000,3729
Nissan,274539,3000,3730
Volvo,250024,3000,3731
Nissan,247893,3000,3732
Subaru,47476,3000,3733
Jaguar,124051,3000,3734
Lamborghini,46749,40000,3735
Ford,49755,3000,3736
Hyundai,85243,3000,3737
Volvo,71817,40000,3738
Porsche,55367,40000,3739
Lamborghini,61229,40000,3740
Hyundai,10394,3000,3741
Suzuki,115719,40000,3742
Suzuki,105542,40000,3743
Mercedes,88691,3000,3744
BMW,294322,3000,3745
Subaru,112945,40000,3746
Toyota,75355,3000,3747
Lamborghini,18889,40000,3748
BMW,67986,40000,3749
Ford,12650,40000,3750
Ford,239141,3000,3751
Subaru,256243,40000,3752
Hyundai,188287,3000,3753
Land Rover,240525,40000,3754
Tesla,63105,3000,3755
Subaru,10181,3000,3756
Volkswagen,140591,40000,3757
Land Rover,218335,3000,3758
Jaguar,212248,3000,3759
Kia,98231,40000,3760
Hyundai,217105,3000,3761
Hyundai,32080,3000,3762
Porsche,1600,40000,3763
Nissan,263238,3000,3764
Hyundai,108401,40000,3765
Suzuki,64478,3000,3766
Nissan,271051,40000,3767
Chevrolet,69751,40000,3768
Hyundai,243778,40000,3769
Volkswagen,21443,3000,3770
Hyundai,226776,3000,3771
Audi,4260,40000,3772
Nissan,256770,40000,3773
Honda,99923,3000,3774
Kia,228363,40000,3775
Toyota,258027,3000,3776
Suzuki,66630,3000,3777
Toyota,130120,40000,3778
Land Rover,251811,3000,3779
Ford,137743,3000,3780
BMW,251010,40000,3781
Audi,102615,3000,3782
Chevrolet,277564,3000,3783
Audi,43162,3000,3784
Subaru,208157,3000,3785
Mazda,202009,40000,3786
Lamborghini,96288,3000,3787
Volvo,210660,3000,3788
Volvo,69161,40000,3789
Tesla,285955,3000,3790
Subaru,255449,3000,3791
Volkswagen,65420,3000,3792
Audi,86044,3000,3793
Porsche,55373,3000,3794
Hyundai,20238,3000,3795
Kia,280582,3000,3796
Volvo,250683,40000,3797
Suzuki,282267,3000,3798
Ford,259685,3000,3799
Porsche,192605,3000,3800
Volvo,211105,40000,3801
Chevrolet,261372,40000,3802
Tesla,92839,3000,3803
Toyota,188435,3000,3804
Nissan,140679,40000,3805
Ferrari,39897,40000,3806
Mazda,25603,3000,3807
Honda,201992,40000,3808
Subaru,269513,3000,3809
Suzuki,230874,40000,3810
Subaru,65505,40000,3811
Hyundai,165831,40000,3812
Hyundai,230316,40000,3813
Porsche,47257,3000,3814
Mercedes,195544,40000,3815
Kia,294687,3000,3816
Hyundai,274369,40000,3817
Ferrari,40994,3000,3818
Audi,44264,3000,3819
Toyota,266723,3000,3820
Suzuki,264238,40000,3821
Toyota,135939,3000,3822
Ford,122208,40000,3823
Mercedes,91508,40000,3824
Volkswagen,252995,3000,3825
Honda,38057,3000,3826
Mazda,239385,40000,3827
Chevrolet,145864,40000,3828
Volkswagen,274283,40000,3829
Hyundai,59303,3000,3830
Land Rover,82282,3000,3831
Mercedes,96399,40000,3832
Mazda,74689,40000,3833
Ferrari,293034,3000,3834
Volvo,290909,40000,3835
Volvo,288011,3000,3836
Kia,145947,40000,3837
Chevrolet,195472,40000,3838
Ford,69435,3000,3839
Honda,125134,3000,3840
Subaru,178759,3000,3841
Lamborghini,117291,40000,3842
Mercedes,131249,40000,3843
Jaguar,253169,40000,3844
Jaguar,25031,40000,3845
Lamborghini,71466,40000,3846
Hyundai,46332,40000,3847
Volkswagen,286878,40000,3848
Subaru,282673,3000,3849
Nissan,75448,40000,3850
Mazda,73215,40000,3851
Hyundai,16975,3000,3852
BMW,87831,3000,3853
Chevrolet,224100,3000,3854
Mazda,154531,40000,3855
Audi,97336,40000,3856
Mazda,236366,40000,3857
Mazda,128276,3000,3858
Land Rover,18299,3000,3859
Hyundai,92148,3000,3860
BMW,236616,3000,3861
Nissan,239396,40000,3862
Volkswagen,261537,3000,3863
Chevrolet,250876,40000,3864
Mercedes,170533,40000,3865
Tesla,156286,3000,3866
Audi,11515,40000,3867
Hyundai,51051,3000,3868
Nissan,255127,40000,3869
Mercedes,42281,3000,3870
Kia,87207,40000,3871
Honda,201963,3000,3872
Chevrolet,120503,3000,3873
BMW,218157,3000,3874
BMW,2559,3000,3875
Hyundai,103580,40000,3876
Tesla,152708,3000,3877
Suzuki,75208,3000,3878
Hyundai,253440,40000,3879
Suzuki,241268,40000,3880
Volvo,206505,40000,3881
Mazda,263312,40000,3882
Tesla,80360,40000,3883
Ferrari,91995,40000,3884
Hyundai,87336,40000,3885
Suzuki,101880,40000,3886
Subaru,138178,3000,3887
Lamborghini,33785,3000,3888
Ferrari,271363,40000,3889
Honda,289676,40000,3890
Subaru,71355,3000,3891
Subaru,263898,3000,3892
Honda,211693,40000,3893
Volvo,264387,40000,3894
Volkswagen,272933,40000,3895
Jaguar,150406,3000,3896
Nissan,208920,40000,3897
Land Rover,114475,3000,3898
BMW,686,3000,3899
Chevrolet,205915,40000,3900
Hyundai,283894,40000,3901
Kia,12358,3000,3902
Mazda,209021,3000,3903
Toyota,258751,3000,3904
Jaguar,247123,3000,3905
Toyota,247673,3000,3906
Audi,176137,40000,3907
Chevrolet,28769,40000,3908
Volkswagen,75378,40000,3909
Kia,166835,40000,3910
Honda,158465,40000,3911
Ford,36764,40000,3912
Volkswagen,216670,3000,3913
Land Rover,31528,3000,3914
Lamborghini,205208,3000,3915
Toyota,229936,3000,3916
Chevrolet,113238,3000,3917
Toyota,59990,3000,3918
Toyota,22312,40000,3919
Hyundai,12203,40000,3920
Audi,282211,40000,3921
Audi,114428,3000,3922
Mazda,63111,3000,3923
Honda,283344,40000,3924
Chevrolet,13802,40000,3925
Audi,76585,40000,3926
Kia,215824,40000,3927
Ford,294962,3000,3928
Kia,57718,40000,3929
Mercedes,22996,40000,3930
Subaru,196487,40000,3931
Hyundai,232676,3000,3932
Volvo,151334,3000,3933
Jaguar,285384,3000,3934
Suzuki,208701,3000,3935
Nissan,43370,40000,3936
Hyundai,117408,3000,3937
Suzuki,242517,40000,3938
Honda,191501,40000,3939
Porsche,268026,40000,3940
Nissan,295385,40000,3941
Ford,16015,40000,3942
Lamborghini,285407,40000,3943
Toyota,145768,3000,3944
Suzuki,77070,40000,3945
Ford,92216,3000,3946
Mazda,250207,40000,3947
Chevrolet,294821,3000,3948
Honda,17330,3000,3949
Porsche,234263,40000,3950
BMW,276028,40000,3951
Nissan,34948,40000,3952
Kia,215867,3000,3953
BMW,186502,3000,3954
Kia,165345,3000,3955
Subaru,57643,3000,3956
BMW,170254,40000,3957
Kia,234946,3000,3958
Hyundai,245081,40000,3959
Honda,226701,40000,3960
Tesla,289573,40000,3961
Jaguar,268750,3000,3962
BMW,285785,3000,3963
Volvo,15346,3000,3964
Mercedes,161262,3000,3965
BMW,95909,3000,3966
Ford,53661,3000,3967
Land Rover,22259,40000,3968
Porsche,195368,40000,3969
Volkswagen,115899,40000,3970
Toyota,247767,40000,3971
Mazda,93688,40000,3972
Volvo,252683,40000,3973
Jaguar,72815,40000,3974
Mercedes,273001,40000,3975
Ferrari,189762,3000,3976
Jaguar,288138,40000,3977
Lamborghini,27751,40000,3978
Audi,205574,40000,3979
Mercedes,116778,40000,3980
Ferrari,87008,40000,3981
Subaru,57957,3000,3982
Nissan,157313,3000,3983
Subaru,69336,40000,3984
Toyota,50315,40000,3985
Land Rover,166995,40000,3986
Audi,98126,3000,3987
Audi,275497,3000,3988
Nissan,103316,40000,3989
Nissan,110493,3000,3990
BMW,77318,3000,3991
Chevrolet,242508,3000,3992
Jaguar,1887,40000,3993
Kia,249617,40000,3994
Lamborghini,131825,3000,3995
Nissan,101069,40000,3996
Hyundai,206345,3000,3997
Suzuki,155692,40000,3998
Mercedes,284853,40000,3999
Mazda,119843,40000,4000
Ferrari,31922,40000,4001
BMW,113066,3000,4002
Nissan,256366,3000,4003
Toyota,1161,40000,4004
Volkswagen,204463,40000,4005
Volkswagen,47093,40000,4006
Honda,115969,40000,4007
Subaru,177965,40000,4008
Honda,1925,40000,4009
Lamborghini,248152,40000,4010
Volvo,129728,3000,4011
Nissan,224692,40000,4012
Ford,184201,40000,4013
Chevrolet,256346,40000,4014
BMW,45389,40000,4015
Mazda,212511,3000,4016
Subaru,186755,40000,4017
Subaru,132571,40000,4018
Nissan,32678,40000,4019
Lamborghini,45359,3000,4020
Kia,105475,3000,4021
Volkswagen,109602,3000,4022
Nissan,139571,40000,4023
Subaru,56353,3000,4024
Mercedes,168033,40000,4025
Land Rover,279922,3000,4026
Jaguar,119407,3000,4027
Volvo,250577,40000,4028
BMW,276490,40000,4029
Lamborghini,267159,40000,4030
Nissan,157500,3000,4031
Tesla,132873,40000,4032
Tesla,73043,40000,4033
Toyota,113589,40000,4034
Land Rover,293988,3000,4035
Honda,287369,3000,4036
Toyota,244219,3000,4037
Honda,62943,40000,4038
BMW,244847,3000,4039
Ferrari,89193,40000,4040
Suzuki,131854,3000,4041
Toyota,56410,3000,4042
Lamborghini,225650,3000,4043
Ford,120843,3000,4044
Ferrari,59321,3000,4045
Mazda,218682,3000,4046
Lamborghini,29095,3000,4047
Porsche,83313,40000,4048
Subaru,290836,40000,4049
Subaru,59917,3000,4050
Volvo,273875,3000,4051
Mazda,116243,40000,4052
Jaguar,114663,3000,4053
Lamborghini,218784,40000,4054
Nissan,48120,3000,4055
Lamborghini,92282,3000,4056
Mazda,218492,3000,4057
Lamborghini,226986,40000,4058
Nissan,34341,3000,4059
Jaguar,124724,3000,4060
Kia,29433,40000,4061
Ferrari,197851,40000,4062
Ford,89011,40000,4063
Land Rover,31988,3000,4064
Mercedes,167017,40000,4065
Ford,260442,40000,4066
Chevrolet,88437,40000,4067
Subaru,36600,3000,4068
Volvo,256911,40000,4069
Porsche,267099,3000,4070
Mazda,148933,40000,4071
Mazda,109310,40000,4072
Mercedes,131911,3000,4073
Tesla,90320,40000,4074
BMW,264272,3000,4075
Jaguar,157556,3000,4076
Lamborghini,38169,40000,4077
Honda,29040,40000,4078
Nissan,160991,3000,4079
BMW,149316,40000,4080
Subaru,86078,3000,4081
Land Rover,195662,3000,4082
Honda,215376,40000,4083
Nissan,222467,3000,4084
Audi,70622,40000,4085
BMW,66461,3000,4086
Tesla,298982,3000,4087
Ford,32892,3000,4088
Volvo,289877,40000,4089
Subaru,198429,3000,4090
Volvo,61526,3000,4091
Jaguar,47728,3000,4092
Hyundai,153076,3000,4093
Tesla,284487,40000,4094
Audi,99000,40000,4095
Toyota,58323,40000,4096
Mazda,15855,40000,4097
Toyota,163873,40000,4098
Suzuki,27013,40000,4099
Hyundai,131764,40000,4100
Chevrolet,184367,40000,4101
Porsche,196837,40000,4102
Porsche,99409,40000,4103
Chevrolet,63858,40000,4104
Ford,148626,3000,4105
Volkswagen,226840,40000,4106
Mazda,67629,3000,4107
Ford,251878,3000,4108
Suzuki,23003,40000,4109
Land Rover,95116,40000,4110
Hyundai,220153,40000,4111
Mazda,62560,40000,4112
Mazda,260001,3000,4113
Nissan,125484,3000,4114
Nissan,91643,3000,4115
Chevrolet,122348,40000,4116
Audi,30143,40000,4117
Land Rover,141332,3000,4118
Honda,218242,40000,4119
Volkswagen,132406,3000,4120
Audi,171400,3000,4121
Land Rover,244364,40000,4122
Ferrari,171272,3000,4123
Honda,240348,3000,4124
Lamborghini,97558,3000,4125
BMW,265360,3000,4126
Kia,25840,3000,4127
Audi,40192,40000,4128
Honda,10589,40000,4129
Hyundai,41436,40000,4130
Ferrari,253748,40000,4131
Ford,251845,40000,4132
Tesla,270076,3000,4133
Suzuki,79279,3000,4134
Mazda,64418,40000,4135
Chevrolet,79135,3000,4136
Volvo,62571,40000,4137
Tesla,100307,40000,4138
Hyundai,149605,40000,4139
Subaru,53961,3000,4140
Volkswagen,2991,3000,4141
Toyota,75749,40000,4142
Audi,11467,40000,4143
Volvo,193679,40000,4144
BMW,268549,3000,4145
Hyundai,159528,3000,4146
Volvo,90569,40000,4147
Suzuki,6734,40000,4148
Honda,268613,40000,4149
Honda,36038,3000,4150
Nissan,29617,3000,4151
Tesla,288210,3000,4152
Kia,237652,40000,4153
Volvo,180019,3000,4154
BMW,297747,3000,4155
Subaru,63946,3000,4156
Porsche,160525,40000,4157
Land Rover,66341,40000,4158
Tesla,56002,40000,4159
Suzuki,201262,40000,4160
Audi,214276,40000,4161
Audi,47883,3000,4162
Subaru,144849,40000,4163
Hyundai,70746,3000,4164
Audi,150440,40000,4165
Mazda,149175,40000,4166
Ford,294288,3000,4167
Ford,14038,40000,4168
Toyota,248456,40000,4169
Land Rover,165572,40000,4170
Toyota,212316,3000,4171
Volkswagen,159411,3000,4172
Nissan,174037,40000,4173
Nissan,236800,40000,4174
Audi,10226,3000,4175
BMW,16586,40000,4176
Ford,87219,3000,4177
Suzuki,191025,40000,4178
BMW,33511,3000,4179
Audi,249272,3000,4180
Jaguar,33775,3000,4181
Subaru,107939,40000,4182
Volvo,218226,40000,4183
Ferrari,193281,40000,4184
Hyundai,121460,40000,4185
Jaguar,120535,40000,4186
Mercedes,66474,40000,4187
Ford,4369,3000,4188
Jaguar,10414,3000,4189
Volkswagen,85145,3000,4190
Toyota,150513,40000,4191
Ford,53636,40000,4192
Audi,7045,3000,4193
Ferrari,13095,40000,4194
Mazda,224139,3000,4195
Tesla,59791,3000,4196
Audi,92373,40000,4197
Nissan,152969,3000,4198
Toyota,283433,40000,4199
Kia,232170,3000,4200
Honda,519,40000,4201
Tesla,152092,40000,4202
Mercedes,172216,40000,4203
Ford,245851,3000,4204
Nissan,75733,40000,4205
BMW,159226,3000,4206
Mercedes,261268,40000,4207
Subaru,223873,3000,4208
Hyundai,251806,3000,4209
Suzuki,6715,3000,4210
Toyota,192619,40000,4211
Lamborghini,137860,40000,4212
Chevrolet,114080,40000,4213
Audi,37160,3000,4214
Tesla,183917,3000,4215
Hyundai,280011,3000,4216
Porsche,162346,40000,4217
Land Rover,136210,3000,4218
Chevrolet,92778,3000,4219
Hyundai,97315,40000,4220
Volkswagen,178166,40000,4221
Nissan,27285,3000,4222
Ford,28904,3000,4223
BMW,258050,40000,4224
Kia,278205,40000,4225
Mazda,225853,40000,4226
Ford,229132,3000,4227
Kia,6962,3000,4228
Mazda,122804,3000,4229
Jaguar,279393,40000,4230
Mercedes,151730,3000,4231
Volvo,26439,3000,4232
Volvo,26246,3000,4233
Suzuki,278885,40000,4234
Mercedes,253895,40000,4235
Subaru,18297,3000,4236
Toyota,87878,40000,4237
Volkswagen,175548,40000,4238
BMW,23214,3000,4239
Hyundai,99958,40000,4240
Volvo,221246,3000,4241
Mercedes,155398,40000,4242
Tesla,207195,3000,4243
Ford,144186,40000,4244
Subaru,206475,40000,4245
Porsche,278005,3000,4246
Mazda,228199,40000,4247
Volkswagen,172247,3000,4248
Porsche,78789,3000,4249
Volkswagen,33527,40000,4250
Ford,80041,3000,4251
Jaguar,108243,3000,4252
Volvo,185113,3000,4253
Audi,163064,40000,4254
Ford,278173,40000,4255
Ferrari,27096,40000,4256
Volvo,5221,40000,4257
Tesla,165840,3000,4258
Chevrolet,170382,40000,4259
Volvo,159428,3000,4260
Audi,53620,3000,4261
Toyota,52303,40000,4262
Porsche,248887,3000,4263
Chevrolet,101032,40000,4264
Porsche,131631,40000,4265
Nissan,24095,40000,4266
Honda,145395,3000,4267
Nissan,135483,3000,4268
Volvo,133711,3000,4269
Jaguar,211531,3000,4270
Volkswagen,289929,40000,4271
Jaguar,34295,40000,4272
Volkswagen,200696,40000,4273
Volvo,105748,3000,4274
Lamborghini,259262,40000,4275
Chevrolet,209702,3000,4276
Volkswagen,244203,3000,4277
Mercedes,178142,3000,4278
Lamborghini,88417,3000,4279
Volvo,191936,40000,4280
Lamborghini,180978,40000,4281
BMW,123449,40000,4282
BMW,77883,40000,4283
Kia,18894,40000,4284
Mazda,45324,3000,4285
Tesla,288004,3000,4286
Chevrolet,165390,40000,4287
Jaguar,226670,3000,4288
Subaru,238684,40000,4289
BMW,73852,3000,4290
Subaru,293009,40000,4291
BMW,186361,3000,4292
Volvo,225834,3000,4293
Porsche,10625,40000,4294
Chevrolet,126168,40000,4295
Kia,53447,40000,4296
Suzuki,116895,3000,4297
Chevrolet,170655,40000,4298
Nissan,129352,3000,4299
Ferrari,262106,3000,4300
Hyundai,116728,40000,4301
Mazda,279021,3000,4302
Chevrolet,242323,40000,4303
Audi,266864,3000,4304
Mercedes,118466,40000,4305
Ferrari,64958,40000,4306
Honda,186159,3000,4307
Porsche,144347,40000,4308
Lamborghini,81475,3000,4309
Ford,68696,40000,4310
BMW,156449,40000,4311
Ferrari,12155,40000,4312
Mazda,131003,3000,4313
Ferrari,172436,40000,4314
Toyota,129500,3000,4315
Honda,193432,3000,4316
Lamborghini,89611,40000,4317
Audi,62576,3000,4318
Audi,89702,40000,4319
Porsche,163733,40000,4320
Lamborghini,123955,3000,4321
BMW,35031,40000,4322
Hyundai,262385,40000,4323
Mercedes,65096,40000,4324
BMW,99952,3000,4325
Toyota,244249,40000,4326
Volkswagen,120500,40000,4327
Mazda,124384,3000,4328
BMW,173541,40000,4329
Volvo,279436,40000,4330
Subaru,228006,40000,4331
Jaguar,106688,3000,4332
Kia,237878,3000,4333
Honda,148605,40000,4334
Audi,9711,40000,4335
Ford,89402,40000,4336
Chevrolet,17056,3000,4337
Subaru,268119,3000,4338
Volkswagen,664,40000,4339
Chevrolet,147121,3000,4340
Ford,54701,40000,4341
Chevrolet,59250,3000,4342
Toyota,6072,3000,4343
Toyota,122376,40000,4344
Audi,7532,3000,4345
Ferrari,173323,40000,4346
Lamborghini,3373,3000,4347
Mazda,289355,3000,4348
Volvo,31377,40000,4349
Mercedes,91458,40000,4350
Kia,280549,3000,4351
Jaguar,150627,40000,4352
Volkswagen,140359,40000,4353
Volkswagen,87230,40000,4354
Lamborghini,147540,3000,4355
Subaru,40002,3000,4356
Volkswagen,10624,3000,4357
Honda,278419,40000,4358
Jaguar,71474,40000,4359
Ferrari,64116,3000,4360
Ford,114993,3000,4361
Hyundai,76377,40000,4362
Chevrolet,38236,3000,4363
Volkswagen,292816,3000,4364
Ferrari,24786,3000,4365
Nissan,157464,3000,4366
Kia,166483,3000,4367
Lamborghini,24089,3000,4368
Toyota,27541,40000,4369
Ford,35654,40000,4370
Volvo,202927,40000,4371
Jaguar,16444,40000,4372
Audi,195725,3000,4373
Land Rover,165435,3000,4374
Suzuki,108719,3000,4375
Toyota,125170,3000,4376
